Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-08-09,1.05,33254911.87,13003371.07,13926692.62,1014520.88,5310327.3,4391461.66,888237.91,30627.73,conventional,2015,TotalUS
2015-06-28,1.03,261199.27,163193.51,10737.56,8080.05,79188.15,75120.4,4043.46,24.29,conventional,2015,NewOrleansMobile
2015-04-19,0.93,263486.63,172951.25,12171.55,373.11,77990.72,74117.3,3873.42,0.0,conventional,2015,NewOrleansMobile
2017-01-15,1.23,848267.19,211588.95,566260.12,2752.49,67665.63,60288.11,5710.02,1667.5,conventional,2017,SanFrancisco
2015-11-22,1.54,1158.22,386.76,214.88,0.0,556.58,248.27,308.31,0.0,organic,2015,Pittsburgh
2016-12-18,0.82,17920.51,216.36,4930.87,0.0,12773.28,346.06,12427.22,0.0,organic,2016,CincinnatiDayton
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2016-06-26,1.24,478874.92,15053.53,279488.3,21092.23,163240.86,150878.19,9866.32,2496.35,conventional,2016,Philadelphia
2015-01-25,1.78,1221.24,49.75,765.47,0.0,406.02,286.67,119.35,0.0,organic,2015,Indianapolis
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2017-05-14,1.91,7927.37,998.2,5280.45,259.53,1389.19,277.31,1111.88,0.0,organic,2017,SouthCarolina
2015-08-02,1.17,571994.5,4442.2,468591.76,1451.95,97508.59,97214.15,294.44,0.0,conventional,2015,Boston
2017-01-29,0.86,838930.98,114095.9,187068.73,478.51,537287.84,496669.13,40312.44,306.27,conventional,2017,Seattle
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2016-05-08,1.2,54996.33,637.12,24402.5,31.65,29925.06,291.79,29633.27,0.0,organic,2016,Seattle
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2017-06-18,1.34,3032871.22,600416.38,1348477.92,28997.27,1054979.65,909822.8,107064.11,38092.74,conventional,2017,Midsouth
2015-02-01,0.85,9032180.67,4794142.14,3460743.8,177145.49,600149.24,556205.2,41203.2,2740.84,conventional,2015,California
2016-05-08,0.72,7281887.35,3666928.36,1367080.84,697833.12,1550045.03,1225103.02,315129.42,9812.59,conventional,2016,SouthCentral
2016-06-12,1.94,28758.83,3909.23,14358.57,177.64,10313.39,9034.74,1278.65,0.0,organic,2016,NewYork
2015-04-19,2.06,4163.99,234.0,1311.9,1400.1,1217.99,1217.99,0.0,0.0,organic,2015,Charlotte
2015-06-14,1.08,622880.59,180452.62,323409.94,18608.64,100409.39,99951.29,393.39,64.71,conventional,2015,Portland
2015-03-08,1.53,4954.18,498.38,2462.31,536.83,1456.66,1109.39,347.27,0.0,organic,2015,SouthCarolina
2016-04-03,1.31,1240608.2,15436.69,912292.57,1685.41,311193.53,269122.16,42071.37,0.0,conventional,2016,NewYork
2016-02-14,0.96,312270.64,168683.78,50342.11,103.25,93141.5,42330.44,50811.06,0.0,conventional,2016,Orlando
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2017-04-30,1.87,6798.65,353.77,2775.79,0.0,3669.09,2372.94,1296.15,0.0,organic,2017,Roanoke
2015-11-29,1.96,2617.44,142.69,1404.09,638.12,432.54,425.87,6.67,0.0,organic,2015,Charlotte
2016-02-07,1.95,30482.41,4811.67,9963.04,1515.57,14192.13,8387.82,5804.31,0.0,organic,2016,NewYork
2015-06-14,0.97,6741662.31,4075881.34,1771908.98,210670.82,683201.17,657421.42,22961.19,2818.56,conventional,2015,California
2015-09-20,1.18,1192210.54,16098.34,913022.98,801.09,262288.13,214317.49,47970.64,0.0,conventional,2015,NewYork
2015-02-22,1.18,226965.26,151270.02,22481.35,66.79,53147.1,36700.48,16446.62,0.0,conventional,2015,Orlando
2015-07-19,0.98,258559.32,167068.14,8930.71,11720.44,70840.03,62702.44,8131.55,6.04,conventional,2015,NewOrleansMobile
2016-12-11,1.22,510800.58,3711.2,409645.98,5052.84,92390.56,90449.44,1634.18,306.94,conventional,2016,Boston
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2016-05-01,2.16,54477.59,5556.25,17185.85,2672.11,29063.38,27008.79,2054.59,0.0,organic,2016,NewYork
2015-03-01,1.59,2108.82,0.0,98.86,0.0,2009.96,2009.96,0.0,0.0,organic,2015,Syracuse
2016-03-13,0.9,588656.86,336350.73,110105.53,1906.9,140293.7,73593.38,66700.32,0.0,conventional,2016,Atlanta
2016-04-24,1.07,626895.08,4157.76,446540.8,51958.73,124237.79,123011.98,152.2,1073.61,conventional,2016,Boston
2015-11-29,1.5,7189.95,284.13,6272.44,0.0,633.38,263.33,370.05,0.0,organic,2015,CincinnatiDayton
2015-11-01,1.41,12250.82,6449.72,268.05,0.0,5533.05,5533.05,0.0,0.0,organic,2015,DallasFtWorth
2015-04-05,1.14,222122.63,69929.43,95585.93,9827.34,46779.93,45789.32,990.61,0.0,conventional,2015,RichmondNorfolk
2015-01-25,1.17,176820.49,99020.78,31381.54,42.62,46375.55,46375.55,0.0,0.0,conventional,2015,StLouis
2017-06-25,1.2,95071.28,41340.98,3573.62,7667.69,42488.99,42360.01,52.46,76.52,conventional,2017,Boise
2016-07-31,0.88,1163785.11,670208.32,213925.85,4548.4,275102.54,253660.73,19284.9,2156.91,conventional,2016,DallasFtWorth
2016-11-27,1.38,148538.06,76603.69,17900.83,50.0,53983.54,40901.98,12685.45,396.11,conventional,2016,NewOrleansMobile
2017-01-22,1.19,155334.45,3657.79,74068.65,0.0,77608.01,27302.29,50305.72,0.0,organic,2017,GreatLakes
2017-03-26,2.48,13053.93,173.46,6545.48,0.0,6334.99,6005.87,329.12,0.0,organic,2017,HartfordSpringfield
2015-10-25,1.77,4663.44,600.72,1367.39,589.03,2106.3,2089.42,16.88,0.0,organic,2015,SouthCarolina
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2015-08-02,1.21,151883.21,3914.24,94006.28,13847.9,40114.79,22812.1,14978.27,2324.42,conventional,2015,Indianapolis
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-11-15,1.0,84398.93,17121.98,38867.94,2013.77,26395.24,26395.24,0.0,0.0,conventional,2015,Spokane
2015-01-11,1.69,58061.65,4362.25,44552.46,0.0,9146.94,7266.75,1880.19,0.0,organic,2015,GreatLakes
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2017-03-19,1.25,460355.92,150847.61,132525.61,19948.07,157034.63,154726.89,1291.35,1016.39,conventional,2017,SanDiego
2015-05-17,1.33,4094677.85,114065.77,2730591.16,5593.26,1244427.66,1156872.13,87402.54,152.99,conventional,2015,Northeast
2015-07-19,1.1,857872.86,119266.12,513055.1,17089.18,208462.46,68585.03,139859.47,17.96,conventional,2015,Denver
2017-02-05,1.35,3551.43,568.01,1410.33,0.0,1573.09,959.37,613.72,0.0,organic,2017,Indianapolis
2015-08-23,1.69,7637.57,143.25,5309.86,0.0,2184.46,1123.34,1061.12,0.0,organic,2015,Roanoke
2015-11-15,1.94,3002.61,244.63,1295.86,828.52,633.6,633.6,0.0,0.0,organic,2015,Charlotte
2016-07-10,1.04,17788.81,6584.16,491.32,0.0,10713.33,10175.25,538.08,0.0,organic,2016,DallasFtWorth
2016-12-18,1.22,6281.56,317.02,46.96,0.0,5917.58,3796.67,2120.91,0.0,organic,2016,Tampa
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2016-06-05,1.66,29171.54,7923.13,20355.75,11.77,880.89,90.0,790.89,0.0,organic,2016,Portland
2016-02-07,0.96,675832.78,16403.87,385630.69,1418.38,272379.84,261473.35,10906.49,0.0,conventional,2016,Philadelphia
2016-02-28,1.19,17889.69,7338.02,695.76,0.0,9855.91,8702.31,1153.6,0.0,organic,2016,DallasFtWorth
2015-05-10,1.23,835938.63,55587.31,545784.15,141250.98,93316.19,88847.94,4468.25,0.0,conventional,2015,Chicago
2015-05-24,1.43,121942.61,1033.76,55018.95,103.94,65785.96,65741.52,44.44,0.0,conventional,2015,BuffaloRochester
2016-07-03,1.38,585484.69,11397.63,408601.95,17326.08,148159.03,143276.3,137.73,4745.0,conventional,2016,Boston
2015-09-27,1.01,109274.98,44983.72,44626.23,84.32,19580.71,19577.65,0.0,3.06,conventional,2015,Roanoke
2016-07-24,1.65,919489.84,159151.31,343780.56,8612.44,407945.53,329530.26,78415.27,0.0,organic,2016,TotalUS
2017-05-21,1.32,307674.16,71333.9,44186.58,36112.15,156041.53,123293.61,16846.6,15901.32,conventional,2017,Detroit
2015-12-20,1.67,2002.61,242.01,1474.26,0.0,286.34,222.2,64.14,0.0,organic,2015,Columbus
2015-06-28,1.07,3336314.35,476721.82,1631460.3,261863.52,966268.71,803974.11,148652.02,13642.58,conventional,2015,GreatLakes
2015-12-20,1.37,90867.51,1164.92,38430.71,106.67,51165.21,51165.21,0.0,0.0,conventional,2015,BuffaloRochester
2015-07-19,1.44,73321.36,1296.93,43696.6,1675.99,26651.84,23700.61,2951.23,0.0,conventional,2015,Pittsburgh
2017-04-23,1.4,305014.56,80081.24,100517.02,6401.68,118014.62,116286.32,1590.8,137.5,conventional,2017,RaleighGreensboro
2015-05-17,1.08,5289138.5,2923673.93,1649623.66,168597.35,547243.56,525804.7,18497.03,2941.83,conventional,2015,California
2015-05-24,1.05,407499.97,247039.02,58352.93,20373.51,81734.51,69674.41,12060.1,0.0,conventional,2015,SouthCarolina
2015-09-13,0.75,829727.75,341728.32,330566.17,26174.67,131258.59,82932.85,48325.74,0.0,conventional,2015,WestTexNewMexico
2015-02-15,0.98,5026688.71,2483265.25,1840716.14,91125.41,611581.91,542973.12,68521.88,86.91,conventional,2015,West
2016-03-20,1.48,6490.21,13.26,180.62,0.0,6296.33,3454.51,2841.82,0.0,organic,2016,BuffaloRochester
2016-04-24,0.96,3735389.44,624804.28,1787143.44,323412.26,1000029.46,759838.81,217342.89,22847.76,conventional,2016,GreatLakes
2015-01-04,1.72,3788.6,384.3,1597.97,11.42,1794.91,1794.91,0.0,0.0,organic,2015,Philadelphia
2015-03-08,1.18,772997.09,27489.32,523118.0,112934.4,109455.37,107215.4,2234.66,5.31,conventional,2015,Chicago
2016-07-31,1.45,108088.47,1792.17,64652.42,54.78,41589.1,40894.1,0.0,695.0,conventional,2016,BuffaloRochester
2017-04-16,1.23,329223.21,47412.22,51720.12,200.73,229890.14,116527.51,113362.63,0.0,organic,2017,West
2016-01-10,1.75,3858.1,2417.89,59.89,0.0,1380.32,1363.33,16.99,0.0,organic,2016,Orlando
2016-04-24,0.93,420066.9,151185.27,146951.42,6258.02,115672.19,61890.01,53782.18,0.0,conventional,2016,SouthCarolina
2017-07-09,1.52,101331.41,2899.46,81929.02,494.51,16008.42,8213.25,5210.17,2585.0,conventional,2017,Albany
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2016-03-27,1.4,3215.76,101.0,1477.5,0.0,1637.26,663.33,973.93,0.0,organic,2016,Indianapolis
2015-01-04,1.81,1339.36,754.0,124.33,0.0,461.03,447.01,14.02,0.0,organic,2015,Pittsburgh
2016-03-20,0.74,3374876.94,928106.16,901464.72,91298.87,1454007.19,1301235.1,134711.21,18060.88,conventional,2016,LosAngeles
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2015-11-08,1.4,4144.82,443.1,2827.56,0.0,874.16,413.97,460.19,0.0,organic,2015,Columbus
2015-12-13,0.95,407482.83,2970.12,369076.25,116.84,35319.62,35319.62,0.0,0.0,conventional,2015,NorthernNewEngland
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
